time(100ns)   time_stamp(ms)    frame eye_valid_L   eye_valid_R   openness_L    openness_R    pupil_diameter_L(mm)  pupil_diameter_R(mm)  pos_sensor_L.x    pos_sensor_L.y    pos_sensor_R.x    pos_sensor_R.y    gaze_origin_L.x(mm)   gaze_origin_L.y(mm)   gaze_origin_L.z(mm)   gaze_origin_R.x(mm)   gaze_origin_R.y(mm)   gaze_origin_R.z(mm)   gaze_direct_L.x   gaze_direct_L.y   gaze_direct_L.z   gaze_direct_R.x   gaze_direct_R.y   gaze_direct_R.z   gaze_sensitive    frown_L   frown_R   squeeze_L squeeze_R wide_L    wide_R    distance_valid_C  distance_C(mm)    track_imp_cnt
638227775148149098  1187588   26730    31  31  1   1   4.129959 4.39209 0.4076408   0.6128622   0.4120545   0.5602144   35.22881  1.046082  -31.42433  -29.65752  2.906677  -33.30217  0.1717682  -0.1556549  0.9727478  0.1778717  -0.1354675  0.9746704  1   0  0  0    0    0.06762543   0.06762543   False 0   0
638227775148283801  1187597   26731    31  31  1   1   4.14624 4.364258 0.4157525   0.6122886   0.4186471   0.5599853   35.08942  1.053879  -31.38698  -29.81787  2.918716  -33.2845  0.1486359  -0.1564178  0.9764252  0.1717072  -0.1384583  0.9753571  1   0  0  0    0    0.06498619   0.06498619   False 0   0
638227775148393520  1187605   26732    31  31  1   1   4.161453 4.307755 0.4214346   0.6106174   0.4263284   0.5594377   34.98677  1.056931  -31.37865  -29.93283  2.964859  -33.38663  0.1338654  -0.1456146  0.9802399  0.1457672  -0.139801  0.9793854  1   0  0  0    0    0.04942689   0.04942689   False 0   0
638227775148588082  1187630   26735    31  31  1   1   4.117889 4.23996 0.4250814   0.6103848   0.4301713   0.5596821   34.95384  1.070419  -31.40115  -29.97923  2.871338  -33.01115  0.1156464  -0.146347  0.9824371  0.1313019  -0.1449738  0.9806824  1   0  0  0    0    0.06213184   0.06213184   False 0   0
638227775148740822  1187630   26735    31  31  1   1   4.090515 4.135864 0.4307627   0.6083323   0.4366242   0.5568553   34.88074  1.158951  -31.60725  -30.0643  2.946716  -33.17389  0.09286499  -0.1392212  0.9858856  0.1058655  -0.1334991  0.9853668  1   0  0  0    0    0.06213184   0.06213184   False 0   0
638227775148940287  1187647   26737    31  31  1   1   4.035812 4.269257 0.430804   0.5977447   0.4337812   0.5484139   34.93481  1.554062  -32.03035  -29.96892  3.067795  -32.8627  0.07936096  -0.1335602  0.987854  0.1036835  -0.124939  0.9867249  1   0  0  0    0    0.0590263   0.0590263   False 0   0
638227775149138856  1187688   26742    31  31  1   1   3.976517 4.167679 0.4128781   0.57509   0.4096471   0.5231541   35.15071  1.759995  -31.47183  -29.53146  3.33165  -32.47026  0.1600189  -0.06143188  0.9851837  0.1656189  -0.0383606  0.9854279  1   0  0  0    0    0.0663727   0.0663727   False 0   0
638227775149278483  1187688   26742    31  31  1   1   4.049225 4.270325 0.4044601   0.5677639   0.4010976   0.513971   35.26112  1.863327  -31.48662  -29.39172  3.455627  -32.46448  0.1940765  -0.03175354  0.9804688  0.1914978  -0.002960205  0.9814758  1   0  0  0    0    0.0663727   0.0663727   False 0   0
638227775149388196  1187697   26743    31  31  1   1   4.053818 4.247482 0.4055038   0.562649   0.4027845   0.5138071   35.25008  1.876846  -31.50528  -29.49736  3.537292  -32.7319  0.1899109  0.004333496  0.981781  0.2044067  -0.003967285  0.9788666  1   0  0  0    0    0.0762505   0.0762505   False 0   0
638227775149606848  1187730   26747    31  31  1   1   4.049545 4.192123 0.409774   0.5648209   0.4084218   0.514854   35.16148  1.841278  -31.42628  -29.58255  3.45787  -32.65726  0.1815491  -0.008255005  0.9833374  0.1861115  0.002563477  0.9825134  1   0  0  0    0    0.2101999   0.2101999   False 0   0
638227775149717914  1187738   26748    31  31  1   1   3.996155 4.064957 0.4228349   0.5682274   0.4241554   0.5187441   34.98265  1.741272  -31.27301  -29.88358  3.344193  -32.54645  0.1316376  -0.01971436  0.9910889  0.1500854  -0.006118774  0.9886475  1   0  0  0    0    0.2485761   0.2485761   False 0   0
638227775149918177  1187772   26752    31  31  1   1   3.98436 4.115646 0.4297938   0.566539   0.4336278   0.5183389   34.85172  1.689209  -31.02583  -30.04892  3.384079  -32.65758  0.1149445  -0.01127625  0.9933014  0.1242981  -0.005599976  0.992218  1   0  0  0    0    0.2815181   0.2815181   False 0   0
638227775150054204  1187772   26752    31  31  1   1   3.932251 4.118118 0.4343247   0.5661848   0.4376864   0.5173649   34.7921  1.751297  -31.21944  -30.12068  3.492722  -32.9503  0.09683228  -0.01130676  0.995224  0.1125336  -0.006088257  0.9936218  1   0  0  0    0    0.2815181   0.2815181   False 0   0
638227775150253695  1187797   26755    31  31  1   1   3.954483 4.008041 0.4396812   0.5671402   0.4444786   0.5183265   34.70767  1.899994  -31.66324  -30.25755  3.496704  -32.9767  0.07846069  -0.02474976  0.9965973  0.09805298  -0.01316833  0.9950867  1   0  0  0    0    0.3138863   0.3138863   False 0   0
638227775150398389  1187805   26756    31  31  1   1   3.888153 4.108215 0.4501862   0.5675655   0.453958   0.5205631   34.49948  1.657394  -30.8968  -30.45642  3.378937  -32.66106  0.05569458  -0.02005005  0.9982452  0.08204651  -0.02061462  0.9964142  1   0  0  0    0    0.3266864   0.3266864   False 0   0
638227775150518352  1187822   26758    31  31  1   1   3.927246 4.004486 0.4551111   0.568113   0.4612741   0.520335   34.39278  1.625885  -30.85078  -30.57819  3.455704  -32.90639  0.04664612  -0.01850891  0.9987335  0.0594635  -0.02232361  0.9979706  1   0  0  0    0    0.3296909   0.3296909   False 0   0
638227775150697581  1187838   26760    31  31  1   1   3.788269 4.052475 0.4574111   0.5667518   0.4638195   0.5200683   34.36348  1.783157  -31.308  -30.61916  3.391113  -32.71951  0.03814697  -0.01739502  0.999115  0.05221558  -0.0166626  0.9984894  1   0  0  0    0    0.3158835   0.3158835   False 0   0
638227775150839006  1187847   26761    31  31  1   1   3.87944 4.012741 0.463008   0.5680033   0.4670351   0.5183065   34.33408  1.990295  -31.88661  -30.69315  3.480423  -32.80946  0.003570557  -0.03762817  0.9992828  0.04748535  -0.0206604  0.9986572  1   0  0  0    0    0.3084733   0.3084733   False 0   0
638227775151031265  1187872   26764    31  31  1   1   3.762115 4.093918 0.4629828   0.5670189   0.4682319   0.51777   34.31848  2.119583  -32.20316  -30.70912  3.510651  -32.83565  0.00894165  -0.04205322  0.9990692  0.04330444  -0.02204895  0.9988098  1   0  0  0    0    0.3761276   0.3761276   False 0   0
638227775151170893  1187888   26766    31  31  1   1   4.003799 4.057022 0.466913   0.5659829   0.47175   0.5172343   34.23009  1.785202  -30.88632  -30.77136  3.591644  -32.85286  0.0007324219  -0.0400238  0.9991913  0.03363037  -0.03742981  0.9987183  1   0  0  0    0    0.3911423   0.3911423   False 0   0
638227775151368654  1187905   26768    31  31  1   1   3.827026 4.05719 0.4611126   0.5603245   0.4662653   0.5115733   34.43137  2.503723  -32.87723  -30.63623  3.521149  -32.28191  -0.006484985  -0.04403687  0.9990082  0.039505  -0.01791382  0.999054  1   0  0  0    0    0.4082808   0.4082808   False 0   0
638227775151579805  1187930   26771    31  31  1   1   3.849472 4.103119 0.4446808   0.5407242   0.4455661   0.4928499   34.65947  2.737015  -32.7664  -30.25082  3.836533  -32.31145  0.05706787  0.03147888  0.9978638  0.09031677  0.04013062  0.9951019  1   0  0  0    0    0.442816   0.442816   False 0   0
638227775151719432  1187938   26772    31  31  1   1   3.857407 4.08577 0.445897   0.5397928   0.4457572   0.4917495   34.66431  2.72908  -32.73224  -30.27159  3.811722  -32.19177  0.04685974  0.03819275  0.9981689  0.09437561  0.04624939  0.9944458  1   0  0  0    0    0.4634778   0.4634778   False 0   0
638227775151919004  1187963   26775    31  31  1   1   3.763123 3.957993 0.447662   0.5422048   0.4513925   0.4929567   34.64066  2.636871  -32.56482  -30.37428  3.867859  -32.37282  0.04039001  0.03166199  0.9986725  0.07878113  0.03431702  0.9962921  1   0  0  0    0    0.50219   0.50219   False 0   0
638227775152148313  1187988   26778    31  31  1   1   3.789139 4.053223 0.4485452   0.5459726   0.454504   0.4959782   34.62517  2.54512  -32.39922  -30.4043  3.781677  -32.23224  0.03739929  0.01599121  0.9991608  0.06500244  0.02561951  0.9975433  1   0  0  0    0    0.5413643   0.5413643   False 0   0
638227775152268001  1187997   26779    31  31  1   1   3.880753 3.99115 0.4505524   0.5490282   0.4558269   0.4988533   34.55435  2.172562  -31.35217  -30.46471  3.605042  -31.97322  0.04060364  0.01699829  0.9990234  0.07107544  0.03120422  0.9969788  1   0  0  0    0    0.5512383   0.5512383   False 0   0
638227775152387700  1187997   26779    31  31  1   1   3.880753 3.99115 0.4505524   0.5490282   0.4558269   0.4988533   34.55435  2.172562  -31.35217  -30.46471  3.605042  -31.97322  0.04060364  0.01699829  0.9990234  0.07107544  0.03120422  0.9969788  1   0  0  0    0    0.5512383   0.5512383   False 0   0
638227775152492480  1188005   26780    31  31  1   1   3.840759 3.984177 0.4547305   0.5519643   0.4605402   0.5040166   34.48967  2.131485  -31.33054  -30.53766  3.688248  -32.50566  0.02622986  0.003738403  0.9996338  0.05467224  0.008789063  0.9984589  1   0  0  0    0    0.5608563   0.5608563   False 0   0
638227775152679464  1188038   26784    31  31  1   1   3.905029 3.94809 0.455448   0.5539814   0.4610231   0.5043222   34.51118  2.366959  -32.17935  -30.55548  3.655991  -32.45482  0.01452637  -0.01138306  0.9998169  0.05566406  0.01115417  0.9983826  1   0  0  0    0    0.5608277   0.5608277   False 0   0
638227775152809112  1188055   26786    31  31  1   1   3.793213 3.943192 0.4564381   0.5545627   0.463132   0.5063041   34.48758  2.326691  -32.11673  -30.57988  3.583817  -32.27386  0.01409912  -0.01040649  0.9998322  0.04708862  0.002792358  0.9988861  1   0  0  0    0    0.5530516   0.5530516   False 0   0
638227775152931797  1188063   26787    31  31  1   1   3.893509 4.02095 0.4588898   0.5595448   0.46459   0.5100964   34.47035  2.260742  -32.06618  -30.61441  3.536377  -32.24588  -0.0008392334  -0.0328064  0.9994507  0.04585266  -0.01390076  0.9988403  1   0  0  0    0    0.5488784   0.5488784   False 0   0
638227775153141281  1188080   26789    31  31  1   1   3.890442 4.06723 0.4593165   0.5595744   0.4664635   0.5102553   34.39752  1.936737  -30.95116  -30.65981  3.53035  -32.21681  0.01501465  -0.02874756  0.9994659  0.04412842  -0.01521301  0.9989014  1   0  0  0    0    0.5363036   0.5363036   False 0   0
638227775153353872  1188105   26792    31  31  1   1   3.909531 3.968491 0.4601919   0.561564   0.4667312   0.5116944   34.38365  1.940765  -30.95197  -30.67265  3.545486  -32.30769  0.01170349  -0.0446167  0.9989319  0.04486084  -0.02392578  0.998703  1   0  0  0    0    0.5288534   0.5288534   False 0   0
638227775153490430  1188122   26794    31  31  1   1   3.848892 4.015137 0.4615802   0.539319   0.4622427   0.4922602   34.44621  2.963257  -33.12077  -30.51125  3.798462  -32.01738  -0.01159668  0.008468628  0.9998932  0.03656006  0.03353882  0.998764  1   0  0  0    0    0.516632   0.516632   False 0   0
638227775153610154  1188138   26796    31  31  1   1   3.871124 3.992966 0.4621345   0.5274706   0.4613717   0.4781975   34.32153  2.543076  -31.01988  -30.48607  3.954422  -31.74379  0.01777649  0.05953979  0.9980621  0.03645325  0.07791138  0.9962921  1   0  0  0    0    0.4828225   0.4828225   False 0   0
638227775153788774  1188147   26797    31  31  1   1   3.943939 4.023438 0.4629201   0.518778   0.4618749   0.4668507   34.29539  2.732361  -31.22925  -30.50397  4.183304  -31.84264  0.01925659  0.09098816  0.9956512  0.03691101  0.1094513  0.9933014  1   0  0  0    0    0.4646779   0.4646779   False 0   0
638227775154022150  1188171   26800    31  31  1   1   3.925339 4.130386 0.4635819   0.520295   0.4643149   0.469206   34.28404  2.674896  -31.18155  -30.55936  4.100266  -31.66422  0.01722717  0.09130859  0.9956665  0.03417969  0.1024323  0.9941406  1   0  0  0    0    0.5631595   0.5631595   False 0   0
638227775154150853  1188180   26801    31  31  1   1   3.91539 4.057068 0.4675644   0.5264041   0.4692972   0.4789548   34.24095  2.478699  -30.9799  -30.64986  3.882706  -31.6091  -0.002059937  0.08267212  0.9965668  0.02113342  0.08200073  0.9963989  1   0  0  0    0    0.5826401   0.5826401   False 0   0
638227775154259730  1188196   26803    31  31  1   1   3.90361 4.001617 0.467621   0.5275413   0.4707594   0.4803056   34.22366  2.407211  -30.86252  -30.68904  3.96727  -32.1113  0.001937866  0.08447266  0.9964142  0.01957703  0.08358765  0.9962921  1   0  0  0    0    0.6013356   0.6013356   False 0   0
638227775154369176  1188205   26804    31  31  1   1   3.931198 3.965469 0.4712446   0.5321607   0.475608   0.4867152   34.15718  2.285278  -30.71831  -30.80479  3.729156  -31.71315  -0.008575439  0.07183838  0.9973755  0.01441956  0.07044983  0.997406  1   0  0  0    0    0.611369   0.611369   False 0   0
638227775154569774  1188230   26807    31  31  1   1   3.931198 3.965469 0.4712446   0.5321607   0.475608   0.4867152   34.15718  2.285278  -30.71831  -30.80479  3.729156  -31.71315  -0.008575439  0.07183838  0.9973755  0.01441956  0.07044983  0.997406  1   0  0  0    0    0.5831519   0.5831519   False 0   0
638227775154699427  1188238   26808    31  31  1   1   3.905136 3.929474 0.4745809   0.5331171   0.4789234   0.4864303   34.09488  2.313492  -30.80779  -30.91029  3.798843  -31.96912  -0.01708984  0.0634613  0.9978333  0.01669312  0.07150269  0.9972992  1   0  0  0    0    0.5680085   0.5680085   False 0   0
638227775154809142  1188246   26809    31  31  1   1   3.881454 3.96138 0.4762955   0.5340261   0.4816301   0.4879297   34.05141  2.365005  -30.95105  -30.96686  3.879456  -32.11577  -0.01823425  0.05303955  0.9984131  0.01152039  0.05033875  0.9986572  1   0  0  0    0    0.5722292   0.5722292   False 0   0
638227775154928869  1188263   26811    31  31  1   1   3.87764 3.900604 0.4777901   0.5360386   0.4837742   0.4900322   34.01385  2.294235  -30.7925  -31.02203  3.942154  -32.44585  -0.01994324  0.04525757  0.998764  0.00958252  0.04089355  0.999115  1   0  0  0    0    0.5861197   0.5861197   False 0   0
638227775155038615  1188280   26813    31  31  1   1   3.959976 3.951965 0.4795933   0.5398322   0.4858431   0.4933537   33.99301  2.237946  -30.72565  -31.07039  3.86647  -32.36021  -0.02909851  0.02737427  0.9991913  0.007324219  0.03079224  0.9994965  1   0  0  0    0    0.5902271   0.5902271   False 0   0
638227775155258024  1188296   26815    31  31  1   1   3.951996 4.007294 0.4806256   0.5404832   0.4853306   0.4941805   33.98856  2.21759  -30.71005  -31.08554  3.838028  -32.31567  -0.0357666  0.02676392  0.9989929  0.01512146  0.0292511  0.9994507  1   0  0  0    0    0.5745086   0.5745086   False 0   0
638227775155363199  1188305   26816    31  31  1   1   3.953888 3.990524 0.4801126   0.5409657   0.4866642   0.4957529   33.98642  2.214828  -30.71576  -31.09314  3.802811  -32.21382  -0.03137207  0.0242157  0.9992065  0.007492065  0.0199585  0.9997711  1   0  0  0    0    0.5660728   0.5660728   False 0   0
638227775155590901  1188338   26820    31  31  1   1   3.948853 3.931335 0.4800199   0.5414482   0.4881096   0.4947501   33.98428  2.212067  -30.71005  -31.09677  3.77066  -32.01994  -0.03013611  0.02075195  0.9993286  -0.002182007  0.02197266  0.9997559  1   0  0  0    0    0.5904899   0.5904899   False 0   0
638227775155710587  1188338   26820    31  31  1   1   3.9552 4.037216 0.480058   0.5415558   0.48731   0.4942042   33.9799  2.183121  -30.64066  -31.09854  3.801254  -32.07127  -0.02941895  0.02270508  0.9992981  0.00440979  0.02224731  0.9997406  1   0  0  0    0    0.5904899   0.5904899   False 0   0
638227775155820210  1188346   26821    31  31  1   1   3.963577 3.998383 0.479842   0.5309218   0.484156   0.4830868   34.00893  2.435303  -30.79765  -30.97945  4.114655  -32.19205  -0.03419495  0.04826355  0.9982452  -0.003585815  0.03186035  0.9994812  1   0  0  0    0    0.5932161   0.5932161   False 0   0
638227775156019671  1188371   26824    31  31  1   1   4.072876 4.010254 0.4784715   0.5230829   0.4798138   0.4726213   33.97577  2.415802  -30.23526  -30.92293  4.177292  -31.88014  -0.01571655  0.07440186  0.9971008  0.0133667  0.07122803  0.9973602  1   0  0  0    0    0.5974099   0.5974099   False 0   0
638227775156239090  1188405   26828    31  31  1   1   3.964859 3.936707 0.4769242   0.5096323   0.477921   0.4609757   34.02225  2.625763  -30.41487  -30.89203  4.366684  -32.09273  -0.01391602  0.1336823  0.990921  0.01832581  0.1214142  0.9924164  1   0  0  0    0    0.5997497   0.5997497   False 0   0
638227775156448535  1188413   26829    31  31  1   1   3.917007 4.015213 0.4764877   0.5101265   0.4793319   0.4629782   34.03807  2.614243  -30.43649  -30.89925  4.290085  -31.92004  -0.01451111  0.1338654  0.9908905  0.0105896  0.1156616  0.9932251  1   0  0  0    0    0.6073887   0.6073887   False 0   0
638227775156687890  1188430   26831    31  31  1   1   4.006683 3.914444 0.4749492   0.5133772   0.4801523   0.4635694   34.0656  2.597916  -30.44014  -30.9231  4.201416  -31.73401  -0.0111084  0.1141815  0.9933929  0.01045227  0.120575  0.9926453  1   0  0  0    0    0.6435455   0.6435455   False 0   0
638227775156807571  1188438   26832    31  31  1   1   3.949173 3.967499 0.4767553   0.5163097   0.4819869   0.4695897   34.0639  2.561096  -30.45319  -30.95663  4.144028  -31.78925  -0.02424622  0.1017761  0.9945068  0.006027222  0.09524536  0.9954224  1   0  0  0    0    0.6629499   0.6629499   False 0   0
638227775156998241  1188471   26836    31  31  1   1   3.867615 3.990143 0.477   0.5177067   0.4829188   0.4711427   34.0627  2.570908  -30.49692  -30.96559  4.134338  -31.78474  -0.02529907  0.09062195  0.9955597  0.001708984  0.08634949  0.9962616  1   0  0  0    0    0.650557   0.650557   False 0   0
638227775157212752  1188505   26840    31  31  1   1   3.942627 4.01738 0.4777185   0.5225194   0.4846854   0.4762271   34.03464  2.432571  -30.33029  -31.00676  4.230255  -32.34201  -0.02456665  0.07945251  0.996521  -0.0007171631  0.06227112  0.9980469  1   0  0  0    0    0.6501766   0.6501766   False 0   0
638227775157348309  1188513   26841    31  31  1   1   3.921127 4.058563 0.4774182   0.5245582   0.4855177   0.4773993   34.04303  2.409546  -30.3669  -31.01012  4.237991  -32.45313  -0.02452087  0.07225037  0.9970703  -0.005706787  0.05964661  0.9981995  1   0  0  0    0    0.6496196   0.6496196   False 0   0
638227775157477954  1188513   26841    31  31  1   1   3.979019 3.952744 0.4783773   0.5261708   0.4836742   0.479317   34.04906  2.408585  -30.45351  -31.00125  4.160324  -32.28181  -0.03385925  0.06703186  0.9971619  0.005004883  0.05307007  0.9985657  1   0  0  0    0    0.6496196   0.6496196   False 0   0
638227775157587669  1188521   26842    31  31  1   1   3.927383 3.955582 0.477018   0.5278586   0.4849231   0.48034   34.06084  2.396698  -30.57912  -31.00331  4.133194  -32.2403  -0.02633667  0.06559753  0.9974823  -0.003356934  0.0499115  0.9987335  1   0  0  0    0    0.6696305   0.6696305   False 0   0
638227775157727296  1188546   26845    31  31  1   1   3.860672 3.872482 0.4773581   0.5288867   0.4850409   0.4805334   34.0571  2.364349  -30.51848  -31.00826  4.113556  -32.23558  -0.02763367  0.0612793  0.9977264  -0.00328064  0.05247498  0.9986115  1   0  0  0    0    0.6727899   0.6727899   False 0   0
638227775157807077  1188546   26845    31  31  1   1   3.899521 3.959244 0.4780902   0.5300141   0.4857103   0.4821827   34.04413  2.327637  -30.45833  -31.04242  4.071091  -32.20731  -0.0302124  0.05854797  0.997818  0.0009460449  0.0499115  0.9987488  1   0  0  0    0    0.6727899   0.6727899   False 0   0
638227775157918237  1188563   26847    31  31  1   1   3.899338 4.027573 0.4778066   0.5307914   0.4863195   0.4833215   34.04338  2.390076  -30.69949  -31.0703  4.006439  -32.07883  -0.02763367  0.05325317  0.9981842  0.003997803  0.04989624  0.9987335  1   0  0  0    0    0.6771981   0.6771981   False 0   0
